0,248,0.981426807114
0,316,0.981866297583
0,202,0.983763383419
0,171,0.995813253336
0,212,0.991474242424
0,243,0.981909850031
0,261,0.981277297839
0,128,0.981450252306
0,155,0.982941062606
0,142,0.991948402868
0,303,0.982845747954
0,294,0.988375133622
0,321,0.991454295543
0,209,0.990743663131
0,203,0.98202747535
0,310,0.981178552656
0,17,0.981302951372
0,295,0.983378190534
0,159,0.982926958604
0,187,0.981372975044
0,204,0.983150543145
0,104,0.981573492596
0,225,0.981442609746
0,68,0.981996160279
0,30,0.981583645584
0,93,0.982354456203
1,0,0.983018778374
2,0,0.995580488899
3,0,0.980942505189
4,0,0.982654325476
5,0,0.982706733626
6,0,0.981451797108
7,0,0.981900905145
8,0,0.98139265486
9,0,0.981617212238
10,0,0.981299422279
11,0,0.98197851113
12,0,0.981808723576
14,0,0.981320664109
15,0,0.982618444272
16,0,0.982427922777
18,0,0.982676466646
19,0,0.983282004984
20,0,0.982393788889
21,0,0.981221880331
22,0,0.982955336994
23,0,0.99430792872
24,0,0.981262762101
25,0,0.992662838213
26,0,0.981739701346
27,0,0.981424078363
28,0,0.982955336994
29,0,0.981372975044
31,0,0.981845574077
32,0,0.988914057075
33,0,0.995713230562
34,0,0.981274832349
35,0,0.991934352167
36,0,0.982622684373
37,83,1.0
38,0,0.981499113231
39,0,0.981870524012
40,0,0.992740466692
41,0,0.982194031509
42,0,0.981548987081
43,0,0.988281025863
44,152,0.999806235271
45,0,0.981418077028
46,0,0.982590620415
47,0,0.98140286595
48,0,0.981527029734
49,0,0.99639274459
50,116,0.99689386801
51,0,0.986112972292
52,0,0.981406326951
53,0,0.981401718721
54,0,0.981221531143
55,0,0.981327710204
56,0,0.982354456203
57,84,0.999937539307
58,0,0.981548987081
59,0,0.982585487745
60,0,0.984211709208
61,0,0.981784265093
63,0,0.987331706281
65,0,0.981226809228
66,0,0.995469597211
67,0,0.995415386437
69,0,0.986569937949
70,0,0.984145769817
71,0,0.99580528033
72,0,0.982999213877
73,0,0.99431983869
74,0,0.981992087024
75,0,0.981866297583
76,0,0.981005155922
77,0,0.982926958604
78,0,0.982155191892
79,0,0.981830796368
80,0,0.981655060894
81,0,0.981389307287
82,0,0.986303833196
83,60,0.999974197302
85,0,0.982346475589
86,0,0.981626422232
87,0,0.995521478423
88,0,0.981307770983
89,0,0.988012033751
90,0,0.981956455638
91,0,0.983481465548
92,0,0.981489187171
94,0,0.982430175734
95,0,0.981442609746
96,0,0.981573492596
97,0,0.984306156845
98,0,0.982413182405
99,0,0.982227891506
100,0,0.983481465548
101,0,0.986846765015
102,0,0.981442609746
103,0,0.996198645223
105,0,0.987338438788
106,0,0.981458031588
107,0,0.983712660671
108,264,0.999963143912
109,0,0.99198526907
110,0,0.981650874016
111,0,0.981946874966
112,0,0.995784174557
113,0,0.981787226191
114,0,0.995584971443
115,0,0.982338566422
117,0,0.992183107805
118,0,0.981794693056
119,0,0.981038339267
120,0,0.982231355797
121,0,0.981302951372
122,0,0.980938543733
124,0,0.981313749677
125,0,0.980929112622
126,0,0.712403236911
127,0,0.982105145337
129,0,0.981932751477
130,0,0.982530709914
131,0,0.980875361076
132,0,0.981049274227
133,0,0.98176536657
134,0,0.995762432223
135,0,0.989227584007
136,0,0.981887711219
137,0,0.981705214303
138,0,0.992960929712
139,0,0.982362509235
140,0,0.984695707294
141,0,0.981238364893
143,0,0.990648796321
144,0,0.98244902662
145,0,0.981564775841
146,0,0.980711115031
147,0,0.936680164741
148,0,0.981251104408
149,0,0.981592962435
150,0,0.982130320825
150,123,1.0
151,0,0.981548987081
153,0,0.996778390218
154,0,0.981802252888
156,326,0.997213202736
156,0,0.991454295543
157,0,0.991069063778
158,0,0.981794693056
160,0,0.990808775276
161,0,0.982142657409
162,0,0.980794891472
163,0,0.992504967919
164,0,0.981855161301
165,0,0.996557184417
166,0,0.982438414807
167,175,0.999996621809
168,0,0.981707521396
169,0,0.980987122096
170,0,0.982492713635
172,0,0.981966171579
173,0,0.98118500041
174,0,0.98240814054
176,0,0.982194031509
177,0,0.981194029942
178,0,0.995878758901
179,0,0.982885638979
180,0,0.997799801517
181,0,0.98134617564
182,0,0.982148899617
183,0,0.981685311936
184,0,0.981241318677
185,0,0.981266338873
185,64,0.999999777226
186,0,0.98140286595
188,0,0.981588800335
189,0,0.981956455638
190,0,0.983092011817
191,0,0.981883371633
192,0,0.99567432147
193,0,0.981813770783
194,0,0.981685311936
195,0,0.982346475589
196,0,0.981221680748
197,0,0.981892079805
198,0,0.982478843728
199,0,0.983174954814
200,0,0.983282004984
201,0,0.981461973651
205,0,0.983327336131
206,0,0.981846934843
207,0,0.995813253336
208,0,0.993098671864
210,185,0.999912206311
211,0,0.981616755994
213,0,0.982492713635
214,0,0.986646134828
215,0,0.985811002374
216,0,0.981465951294
217,0,0.983076054762
218,0,0.982492713635
219,0,0.989039788281
220,0,0.981909850031
221,0,0.990071281181
222,0,0.982447249579
223,0,0.982570245697
224,0,0.981717315434
226,0,0.981156606825
227,0,0.983108173983
228,0,0.981717315434
229,0,0.983358410242
230,0,0.981585357968
231,0,0.992409098201
232,0,0.98113858542
233,0,0.982955336994
234,0,0.982118177493
235,0,0.98197206727
236,0,0.983712660671
237,0,0.981516643497
238,0,0.981404459723
239,0,0.981494832774
240,0,0.985400480516
241,0,0.994668307004
242,0,0.995708674565
244,0,0.981231094704
245,0,0.981866297583
246,0,0.982588050802
247,0,0.981626422232
249,0,0.992827734952
250,0,0.981594008335
251,13,0.976340993019
252,0,0.994155746343
253,0,0.982699085294
254,0,0.990901248806
255,0,0.990644217467
256,0,0.992207875662
257,0,0.992163514036
258,0,0.983245354782
259,0,0.982118177493
260,0,0.983371565929
262,0,0.982590620415
263,0,0.982872186934
265,0,0.981787226191
266,0,0.98193742676
267,62,0.992978251738
268,0,0.991454295543
269,0,0.981866297583
270,0,0.982157722956
271,0,0.981163452131
272,0,0.987173248785
273,0,0.983925886098
274,219,0.999971890243
274,0,0.99185801662
275,0,0.982550279583
276,0,0.981825507878
277,0,0.984105825579
278,0,0.983282004984
279,0,0.981196383327
280,0,0.98139265486
281,0,0.983751237039
282,0,0.98139265486
283,0,0.982502073314
284,0,0.981685311936
285,0,0.981599270412
286,0,0.981577275791
287,0,0.983442497599
288,0,0.985175759734
289,0,0.981214285041
290,0,0.981287337445
291,0,0.982699085294
292,0,0.990216392065
293,0,0.982769965558
296,0,0.987737650932
297,0,0.981196383327
298,0,0.981723939903
299,0,0.99528689115
300,0,0.981621489968
301,0,0.981981005453
302,0,0.981325582328
304,0,0.981094717425
305,0,0.998219082879
306,0,0.982621976465
307,0,0.983044740585
308,0,0.981458031588
309,0,0.9921764594
311,0,0.982832755695
312,0,0.983358410242
313,0,0.982006446981
314,0,0.990000112688
315,0,0.982590620415
317,0,0.982091538472
318,0,0.981512198501
319,0,0.995982429524
320,0,0.981322763943
322,0,0.984248267975
323,0,0.991497773124
324,0,0.980873381907
325,0,0.98423690473
327,0,0.982699085294
328,0,0.981883371633
329,0,0.982118177493
330,0,0.997002240957
331,0,0.982590620415
332,0,0.987635528464
333,0,0.981483264613
334,0,0.981717315434
335,0,0.980766831303
336,0,0.981445459913
337,0,0.982676466646
338,0,0.981197933528
339,0,0.982590620415
340,0,0.982006446981
341,0,0.982082862664
342,0,0.983174954814
343,0,0.982365209843
344,0,0.983108173983
345,0,0.983108173983
