0,19,0.333333333333
2,47,0.333333333333
3,72,0.333333333333
6,20,1.0
8,15,0.333333333333
10,20,0.142857142857
10,34,1.0
12,20,0.0344827586207
13,75,0.2
16,58,0.0526315789474
16,53,0.0526315789474
17,38,0.5
18,7,0.333333333333
21,11,1.0
22,37,0.2
23,84,0.111111111111
24,27,0.333333333333
25,83,0.333333333333
26,35,0.333333333333
28,38,0.5
29,99,0.333333333333
30,4,0.333333333333
31,44,0.333333333333
34,20,0.333333333333
38,14,0.5
38,65,0.5
39,38,0.333333333333
39,85,0.333333333333
40,36,1.0
41,9,1.0
42,41,0.2
43,91,1.0
45,1,0.333333333333
48,46,1.0
49,33,0.333333333333
50,5,0.2
51,5,0.111111111111
54,12,0.333333333333
55,52,0.333333333333
56,77,0.333333333333
57,79,0.2
58,53,0.0769230769231
60,74,0.333333333333
61,78,0.333333333333
63,67,0.333333333333
66,64,0.333333333333
68,80,0.333333333333
69,38,0.5
70,62,0.333333333333
71,72,0.333333333333
73,32,1.0
76,49,0.333333333333
78,88,0.333333333333
81,59,0.333333333333
86,90,0.333333333333
87,78,0.2
89,97,0.333333333333
92,94,0.2
92,96,0.333333333333
92,95,0.333333333333
93,92,0.333333333333
98,82,0.333333333333
101,100,0.333333333333
